Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.34,0,0.6989717709495878695296120816,0.698971770949588,0.698971770949588,0.698971770949588,0.698971770949588,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,15491380
0.35,0,0.6992053930190738887758348793,0.699205393019074,0.699205393019074,0.699205393019074,0.699205393019074,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,15947010
0.36,0,0.6994390340577463368689133372,0.699439034057746,0.699439034057746,0.699439034057746,0.699439034057746,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,16402640
0.37,0,0.6996726241341429492239058069,0.699672624134143,0.699672624134143,0.699672624134143,0.699672624134143,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,16858270
0.38,0,0.6999062164655963807829233860,0.699906216465596,0.699906216465596,0.699906216465596,0.699906216465596,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,17313900
0.39,0,0.7001397762977049941909525198,0.700139776297705,0.700139776297705,0.700139776297705,0.700139776297705,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,17769520
0.40,0,0.7003733568382048216865003710,0.700373356838205,0.700373356838205,0.700373356838205,0.700373356838205,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,18225150
0.41,0,0.7006068881364446878575378405,0.700606888136445,0.700606888136445,0.700606888136445,0.700606888136445,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,18680780
0.42,0,0.7008404233907830527338451409,0.700840423390783,0.700840423390783,0.700840423390783,0.700840423390783,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,19136410
0.43,0,0.7010739278280617121129347489,0.701073927828062,0.701073927828062,0.701073927828062,0.701073927828062,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,19592040
0.44,0,0.7013074370440937938226864252,0.701307437044094,0.701307437044094,0.701307437044094,0.701307437044094,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,20047670
0.45,0,0.7015409162566613168189503009,0.701540916256661,0.701540916256661,0.701540916256661,0.701540916256661,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,20503300
0.46,0,0.7017744010526171218201715505,0.701774401052617,0.701774401052617,0.701774401052617,0.701774401052617,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,20958930
0.47,0,0.7020078742342679960330038258,0.702007874234268,0.702007874234268,0.702007874234268,0.702007874234268,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,21414560
0.48,0,0.7022413361929505552951735146,0.702241336192951,0.702241336192951,0.702241336192951,0.702241336192951,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,21870180
0.49,0,0.7024747697223116689005829588,0.702474769722312,0.702474769722312,0.702474769722312,0.702474769722312,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,22325810
0.50,0,0.7027082103918919987523152021,0.702708210391892,0.702708210391892,0.702708210391892,0.702708210391892,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,22781440
0.51,0,0.7022696376744141308359366540,0.702269637674414,0.702269637674414,0.702269637674414,0.702269637674414,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,23237070
0.52,0,0.7026262493295603573623613485,0.70262624932956,0.70262624932956,0.70262624932956,0.70262624932956,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,23692700
0.53,0,0.7030255734854811464529943024,0.703025573485481,0.703025573485481,0.703025573485481,0.703025573485481,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,24148330
0.54,0,0.7034676456951672569925355630,0.703467645695167,0.703467645695167,0.703467645695167,0.703467645695167,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,24603960
0.55,0,0.7039524487274449373923430828,0.703952448727445,0.703952448727445,0.703952448727445,0.703952448727445,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,25059590
0.56,0,0.7044799653471583748152264198,0.704479965347158,0.704479965347158,0.704479965347158,0.704479965347158,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,25515220
0.57,0,0.7050502135019887030724307892,0.705050213501989,0.705050213501989,0.705050213501989,0.705050213501989,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,25970840
0.58,0,0.7056632287291075014864897210,0.705663228729108,0.705663228729108,0.705663228729108,0.705663228729108,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,26426470
0.59,0,0.7063189410015513074667381442,0.706318941001551,0.706318941001551,0.706318941001551,0.706318941001551,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,26882100
0.60,0,0.7070174034422280369635071233,0.707017403442228,0.707017403442228,0.707017403442228,0.707017403442228,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,27337730
0.61,0,0.7082427334853406206735269776,0.708242733485341,0.708242733485341,0.708242733485341,0.708242733485341,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,27793360
0.62,0,0.7094934321094589768180804133,0.709493432109459,0.709493432109459,0.709493432109459,0.709493432109459,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,28248990
0.63,0,0.7107868643143233265421701323,0.710786864314324,0.710786864314324,0.710786864314324,0.710786864314324,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,28704620
0.64,0,0.7121230304279033590129698810,0.712123030427904,0.712123030427904,0.712123030427904,0.712123030427904,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,29160250
0.65,0,0.7135019307745779797676748582,0.713501930774578,0.713501930774578,0.713501930774578,0.713501930774578,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,29615870
0.66,0,0.7149235480817847320063744424,0.714923548081785,0.714923548081785,0.714923548081785,0.714923548081785,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,30071500
0.67,0,0.7163879354469716854826056809,0.716387935446972,0.716387935446972,0.716387935446972,0.716387935446972,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,30527130
0.68,0,0.7178950228104389762869052601,0.717895022810439,0.717895022810439,0.717895022810439,0.717895022810439,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,30982760
0.69,0,0.7194448632627185910588339619,0.719444863262719,0.719444863262719,0.719444863262719,0.719444863262719,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,31438390
0.70,0,0.7210374395174145394804684251,0.721037439517414,0.721037439517414,0.721037439517414,0.721037439517414,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,31894020
0.71,0,0.7226727342847636775389442853,0.722672734284764,0.722672734284764,0.722672734284764,0.722672734284764,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,32349650
0.72,0,0.7243507830518245118912097367,0.724350783051824,0.724350783051824,0.724350783051824,0.724350783051824,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,32805280
0.73,0,0.7260715685222176173170472165,0.726071568522218,0.726071568522218,0.726071568522218,0.726071568522218,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,33260910
0.74,0,0.7278350909896919394217771050,0.727835090989692,0.727835090989692,0.727835090989692,0.727835090989692,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,33716540
0.75,0,0.7296413331513926830110598948,0.729641333151393,0.729641333151393,0.729641333151393,0.729641333151393,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,34172160
0.76,0,0.7314903480748131682715098891,0.731490348074813,0.731490348074813,0.731490348074813,0.731490348074813,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,34627790
0.77,0,0.7333820832640022100118761934,0.733382083264002,0.733382083264002,0.733382083264002,0.733382083264002,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,35083420
0.78,0,0.7353165390000400447654368971,0.73531653900004,0.73531653900004,0.73531653900004,0.73531653900004,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,35539050
0.79,0,0.7372937683410744382707215905,0.737293768341074,0.737293768341074,0.737293768341074,0.737293768341074,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,35994680
0.80,0,0.7393137011885290320027525662,0.739313701188529,0.739313701188529,0.739313701188529,0.739313701188529,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,36450310
0.81,0,0.7413763905944908498150893435,0.741376390594491,0.741376390594491,0.741376390594491,0.741376390594491,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,36905940
0.82,0,0.7434818192345300788430595224,0.74348181923453,0.74348181923453,0.74348181923453,0.74348181923453,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,37361560
0.83,0,0.7456299697812770273464223428,0.745629969781277,0.745629969781277,0.745629969781277,0.745629969781277,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,37817190
0.84,0,0.7478208776845847804737208474,0.747820877684585,0.747820877684585,0.747820877684585,0.747820877684585,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,38272820
0.85,0,0.7500545256112759747254440566,0.750054525611276,0.750054525611276,0.750054525611276,0.750054525611276,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,38728450
0.86,0,0.7523309138187008090664697592,0.752330913818701,0.752330913818701,0.752330913818701,0.752330913818701,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,39184080
0.87,0,0.7546500425613860092087967505,0.754650042561386,0.754650042561386,0.754650042561386,0.754650042561386,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,39639710
0.88,0,0.7570119120910666678022071386,0.757011912091067,0.757011912091067,0.757011912091067,0.757011912091067,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,40095340
0.89,0,0.7594165226567107070549487215,0.759416522656711,0.759416522656711,0.759416522656711,0.759416522656711,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,40550970
0.90,0,0.7618638569111731430164672250,0.761863856911173,0.761863856911173,0.761863856911173,0.761863856911173,0,0,0,0,15.3961920316489,62.2933259238460709816289693,62.2933259238460709816289693,41006600
0.91,0,0.767044531138169,0.767044531138169,0.767044531138169,0.767044531138169,0.767044531138169,0,0,0,0,15.6949794103433,62.3937642849762,62.2499404109704,41462230
0.92,0,0.782586553819157,0.782586553819157,0.782586553819157,0.782586553819157,0.782586553819157,0,0,0,0,15.9937667890377,62.4942026461063,62.2065548980948,41917860
0.93,0,0.800199947801885,0.800199947801885,0.800199947801885,0.800199947801885,0.800199947801885,0,0,0,0,16.292554167732,62.5946410072364,62.1631693852192,42373480
0.94,0,0.812113701745859,0.812113701745859,0.812113701745859,0.812113701745859,0.812113701745859,0,0,0,0,16.5913415464264,62.6950793683666,62.1197838723436,42829110
0.95,0,0.824027455689832,0.824027455689832,0.824027455689832,0.824027455689832,0.824027455689832,0,0,0,0,16.8901289251208,62.7955177294967,62.076398359468,43284740
0.96,0,0.835941209633806,0.835941209633806,0.835941209633806,0.835941209633806,0.835941209633806,0,0,0,0,17.1889163038152,62.8959560906268,62.0330128465924,43740370
0.97,0,0.84785496357778,0.84785496357778,0.84785496357778,0.84785496357778,0.84785496357778,0,0,0,0,17.4877036825096,62.996394451757,61.9896273337168,44196000
0.98,0,0.859768717521754,0.859768717521754,0.859768717521754,0.859768717521754,0.859768717521754,0,0,0,0,17.7864910612039,63.0968328128871,61.9462418208412,44651630
0.99,0,0.871682471465728,0.871682471465728,0.871682471465728,0.871682471465728,0.871682471465728,0,0,0,0,18.0852784398983,63.1972711740172,61.9028563079656,45107260
1.00,0,0.883596225409702,0.883596225409702,0.883596225409702,0.883596225409702,0.883596225409702,0,0,0,0,18.3840658185927,63.2977095351474,61.8594707950899,45562880
1.01,0,0.895509979353676,0.895509979353676,0.895509979353676,0.895509979353676,0.895509979353676,0,0,0,0,18.6828531972871,63.3981478962775,61.8160852822143,46018510
1.02,0,0.90742373329765,0.907423733297649,0.907423733297649,0.907423733297649,0.907423733297649,0,0,0,0,18.9816405759814,63.4985862574076,61.7726997693387,46474140
1.03,0,0.919337487241624,0.919337487241623,0.919337487241623,0.919337487241623,0.919337487241623,0,0,0,0,19.2804279546758,63.5990246185378,61.7293142564631,46929770
1.04,0,0.931251241185597,0.931251241185597,0.931251241185597,0.931251241185597,0.931251241185597,0,0,0,0,19.5792153333702,63.6994629796679,61.6859287435875,47385400
1.05,0,0.9431649951295712168974097741,0.943164995129571,0.943164995129571,0.943164995129571,0.943164995129571,0,0.000000,0.000000,0,19.878002712064587663053746909,63.799901340798035717044200075,61.642543230711878523867047862,47841030
1.06,0,0.9393474940326242107545921052,0.939347494032624,0.939347494032624,0.939347494032624,0.939347494032624,0,0.000000,0.000000,0,19.996272660595167663053746908,63.827079587326640584637379184,61.679934655679309292919319009,48296660
1.07,0,0.9355835626159587070650619682,0.935583562615959,0.935583562615959,0.935583562615959,0.935583562615959,0,0.000000,0.000000,0,20.105722123117587663053746909,63.852291865028091465918392567,61.714485690379216532376492142,48752290
1.08,0,0.9318725011882750718692418421,0.931872501188275,0.931872501188275,0.931872501188275,0.931872501188275,0,0.000000,0.000000,0,20.208240836775027663053746908,63.875973055279883157658921744,61.746816451070785374018537123,49207920
1.09,0,0.9282136168120846950481476715,0.928213616812085,0.928213616812085,0.928213616812085,0.928213616812085,0,0.000000,0.000000,0,20.305134315923707663053746908,63.898388540598941971365013188,61.777323508777055911840060433,49663540
1.10,0,0.9246062335250453811178917323,0.924606233525046,0.924606233525046,0.924606233525046,0.924606233525046,0,0.000000,0.000000,0,20.397351388746797663053746908,63.919764743307398238023285247,61.80632544829468448531241157,50119180
1.11,0,0.9210496925455748723495784557,0.921049692545575,0.921049692545575,0.921049692545575,0.921049692545575,0,0.000000,0.000000,0,20.485598229619147663053746909,63.940257302980999455628035512,61.834047793836956873856160299,50574800
1.12,0,0.9175433524639705336675551378,0.917543352463971,0.917543352463971,0.917543352463971,0.917543352463971,0,0.000000,0.000000,0,20.570440722896217663053746907,63.959982040699747406612449268,61.860662851447674431701697699,51030430
1.13,0,0.9140865494201275355763110445,0.914086549420128,0.914086549420128,0.914086549420128,0.914086549420128,0,0.000000,0.000000,0,20.652305650092217663053746907,63.979064730216313597238558711,61.886335822018204561527447583,51486060
1.14,0,0.9106786772689214396285973091,0.910678677268922,0.910678677268922,0.910678677268922,0.910678677268922,0,0.000000,0.000000,0,20.731329367164257663053746908,63.997459637226379702918038386,61.911045221969732613950968566,51941690
1.15,0,0.9073191077341298123808464567,0.90731910773413,0.90731910773413,0.90731910773413,0.90731910773413,0,0.000000,0.000000,0,20.805980650594307663053746908,64.014564766631173881385305015,61.934095894025542340086238547,52397320
1.16,0,0.9031156397987060636013071945,0.903115639798706,0.903115639798706,0.903115639798706,0.903115639798706,0,0.000000,0.000000,0,20.878605951497477663053746908,64.031234813326395391072478891,61.956506709245460254989883427,52852940
1.17,0,0.8989303620732461552350168068,0.898930362073246,0.898930362073246,0.898930362073246,0.898930362073246,0,0.000000,0.000000,0,20.949413402702987663053746908,64.047516059468687055571666242,61.97834416291715273715209181,53308570
1.18,0,0.8947953807376441463193922982,0.894795380737644,0.894795380737644,0.894795380737644,0.894795380737644,0,0.000000,0.000000,0,21.018559431354897663053746908,64.06345109533133618529636622,61.999665714884564481727869269,53764200
1.19,0,0.8907102203307426359404571256,0.890710220330743,0.890710220330743,0.890710220330743,0.890710220330743,0,0.000000,0.000000,0,21.086202285914307663053746908,64.079062871472921399606322168,62.020510668109870168830900297,54219840
1.20,0,0.8866741938860330407363661735,0.886674193886033,0.886674193886033,0.886674193886033,0.886674193886033,0,0.000000,0.000000,0,21.152456522305637663053746908,64.094380305516415717962361395,62.040919086398482247157200685,54675460
1.21,0,0.8826867530330158447258976336,0.882686753033016,0.882686753033016,0.882686753033016,0.882686753033016,0,0.00000,0.00000,0,21.217447174335257663053746908,64.109431597537308110632185276,62.06093108287357224179372636,55131090
1.22,0,0.8787474180916015501810969280,0.878747418091602,0.878747418091602,0.878747418091602,0.878747418091602,0,0.000000,0.000000,0,21.281258114118277663053746908,64.124241284134252459306708728,62.080579165339674574560045857,55586720
1.23,0,0.8748554381599418676020134825,0.874855438159942,0.874855438159942,0.874855438159942,0.874855438159942,0,0.000000,0.000000,0,21.343988144719657663053746908,64.138816479039588117556894782,62.099881160729008896444846987,56042350
1.24,0,0.8710104711974130395691920214,0.871010471197413,0.871010471197413,0.871010471197413,0.871010471197413,0,0.000000,0.000000,0,21.405692264555497663053746909,64.153175979626895750854661362,62.11886114499948008226058875,56497980
1.25,0,0.8672118741010172776290390511,0.867211874101017,0.867211874101017,0.867211874101017,0.867211874101017,0,0.000000,0.000000,0,21.384529689936037663053746907,64.136935868420079601436530427,62.102030817613818099815212202,56953600
1.26,0,0.8634590127776377568302668824,0.863459012777638,0.863459012777638,0.863459012777638,0.863459012777638,0,0.000000,0.000000,0,21.341366992265807663053746908,64.112593900528602692978846961,62.075710470102519439126658394,57409240
1.27,0,0.8597514522115511327291483412,0.859751452211551,0.859751452211551,0.859751452211551,0.859751452211551,0,0.000000,0.000000,0,21.298752249822837663053746908,64.088498879911133863713039555,62.049659780308585150834569595,57864860
1.28,0,0.8561049746759471740201387866,0.856104974675947,0.856104974675947,0.856104974675947,0.856104974675947,0,0.000000,0.000000,0,21.256662022658617663053746908,64.064650056522767262564849035,62.023876101749102113933297639,58320490
1.29,0,0.8526187337346331199149590431,0.852618733734633,0.852618733734633,0.852618733734633,0.852618733734633,0,0.000000,0.000000,0,21.215058461128807663053746908,64.041024799505072226353655599,61.998335425405364546199361311,58776120
1.30,0,0.8492470874148541453022284761,0.849247087414854,0.849247087414854,0.849247087414854,0.849247087414854,0,0.000000,0.000000,0,21.173917335330727663053746908,64.017588486533890672591004217,61.973004099753548175433698659,59231750
1.31,0,0.8459719876753508243805314041,0.845971987675351,0.845971987675351,0.845971987675351,0.845971987675351,0,0.000000,0.000000,0,21.133215138806957663053746909,63.994369136468648818917666105,61.94790562670638359046803824,59687380
1.32,0,0.8427848063138263786180408751,0.842784806313826,0.842784806313826,0.842784806313826,0.842784806313826,0,0.000000,0.000000,0,21.092917001839977663053746908,63.971311912738718436593504967,61.922986864094988971356100954,60143010
1.33,0,0.8396806055721677234789225381,0.839680605572168,0.839680605572168,0.839680605572168,0.839680605572168,0,0.000000,0.000000,0,21.053008849447497663053746909,63.948431911899356180942913702,61.898260402378402038495165869,60598640
1.34,0,0.8366555760935400636642501576,0.83665557609354,0.83665557609354,0.83665557609354,0.83665557609354,0,0.000000,0.000000,0,21.013477387815487663053746908,63.925709727015774924235571877,61.873707455661457291334149519,61054270
1.35,0,0.8337071787731340947072541027,0.833707178773134,0.833707178773134,0.833707178773134,0.833707178773134,0,0.000000,0.000000,0,20.974289091104037663053746907,63.903136299423431716022468995,61.849316679070889277860259781,61509900
1.36,0,0.8308330446376496039342606889,0.83083304463765,0.83083304463765,0.83083304463765,0.83083304463765,0,0.000000,0.000000,0,20.935442280391807663053746908,63.880706340096636924588572238,61.825083256792432509809284116,61965520
1.37,0,0.8280314678213947535227605325,0.828031467821395,0.828031467821395,0.828031467821395,0.828031467821395,0,0.000000,0.000000,0,20.896903054180717663053746908,63.858402212082819990862058383,61.800987961382174764655978458,62421150
1.38,0,0.8253009387070259520854839623,0.825300938707026,0.825300938707026,0.825300938707026,0.825300938707026,0,0.000000,0.000000,0,20.858667439025027663053746908,63.836227384261066194115693829,61.777033705235855175223802629,62876780
1.39,0,0.8226401151500654118504662626,0.822640115150066,0.822640115150066,0.822640115150066,0.822640115150066,0,0.000000,0.000000,0,20.820725246387087663053746908,63.814156800295870806574993272,61.753196820938905567131735184,63332410
1.40,0,0.8200477159846783967693644053,0.820047715984678,0.820047715984678,0.820047715984678,0.820047715984678,0,0.000000,0.000000,0,20.783043239629157663053746908,63.792208614222582068167790523,61.729490673787645927240265237,63788040
1.41,0,0.8175227083443292954434862317,0.817522708344329,0.817522708344329,0.817522708344329,0.817522708344329,0,0.000000,0.000000,0,20.745640009588437663053746908,63.770360968593109282253438712,61.705897342119844980345024848,64243660
1.42,0,0.8150641339530590823856675370,0.815064133953059,0.815064133953059,0.815064133953059,0.815064133953059,0,0.000000,0.000000,0,20.708472067651847663053746908,63.748602162571797288297126715,61.682401981734149592594844522,64699300
1.43,0,0.8126712214671900201182109570,0.81267122146719,0.81267122146719,0.81267122146719,0.81267122146719,0,0.000000,0.000000,0,20.671549811984747663053746908,63.726942515258867068159951658,61.659015125128825713764415106,65154920
